timestamp,value,classification,date
1703568600,71,Greed,1970-01-01
1703655000,73,Greed,1970-01-01
1703741400,73,Greed,1970-01-01
1703827800,65,Greed,1970-01-01
1703914200,68,Greed,1970-01-01
1704000600,67,Greed,1970-01-01
1704087000,65,Greed,1970-01-01
1704173400,71,Greed,1970-01-01
1704259800,70,Greed,1970-01-01
1704346200,68,Greed,1970-01-01
1704432600,72,Greed,1970-01-01
1704519000,70,Greed,1970-01-01
1704605400,71,Greed,1970-01-01
1704691800,71,Greed,1970-01-01
1704778200,76,Extreme Greed,1970-01-01
1704864600,73,Greed,1970-01-01
1704951000,76,Extreme Greed,1970-01-01
1705037400,71,Greed,1970-01-01
1705123800,64,Greed,1970-01-01
1705210200,60,Greed,1970-01-01
1705296600,52,Neutral,1970-01-01
1705383000,64,Greed,1970-01-01
1705469400,60,Greed,1970-01-01
1705555800,63,Greed,1970-01-01
1705642200,51,Neutral,1970-01-01
1705728600,52,Neutral,1970-01-01
1705815000,56,Greed,1970-01-01
1705901400,55,Greed,1970-01-01
1705987800,50,Neutral,1970-01-01
1706074200,48,Neutral,1970-01-01
1706160600,52,Neutral,1970-01-01
1706247000,49,Neutral,1970-01-01
1706333400,55,Greed,1970-01-01
1706419800,54,Neutral,1970-01-01
1706506200,55,Greed,1970-01-01
1706592600,61,Greed,1970-01-01
1706679000,60,Greed,1970-01-01
1706765400,63,Greed,1970-01-01
1706851800,63,Greed,1970-01-01
1706938200,60,Greed,1970-01-01
1707024600,60,Greed,1970-01-01
1707111000,60,Greed,1970-01-01
1707197400,64,Greed,1970-01-01
1707283800,62,Greed,1970-01-01
1707370200,66,Greed,1970-01-01
1707456600,72,Greed,1970-01-01
1707543000,74,Greed,1970-01-01
1707629400,71,Greed,1970-01-01
1707715800,70,Greed,1970-01-01
1707802200,79,Extreme Greed,1970-01-01
1707888600,74,Greed,1970-01-01
1707975000,72,Greed,1970-01-01
1708061400,72,Greed,1970-01-01
1708147800,76,Extreme Greed,1970-01-01
1708234200,72,Greed,1970-01-01
1708320600,75,Extreme Greed,1970-01-01
1708407000,72,Greed,1970-01-01
1708493400,78,Extreme Greed,1970-01-01
1708579800,74,Greed,1970-01-01
1708666200,76,Extreme Greed,1970-01-01
1708752600,72,Greed,1970-01-01
1708839000,74,Greed,1970-01-01
1708925400,72,Greed,1970-01-01
1709011800,79,Extreme Greed,1970-01-01
1709098200,82,Extreme Greed,1970-01-01
1709184600,80,Extreme Greed,1970-01-01
1709271000,80,Extreme Greed,1970-01-01
1709357400,80,Extreme Greed,1970-01-01
1709443800,83,Extreme Greed,1970-01-01
1709530200,82,Extreme Greed,1970-01-01
1709616600,90,Extreme Greed,1970-01-01
1709703000,75,Extreme Greed,1970-01-01
1709789400,82,Extreme Greed,1970-01-01
1709875800,81,Extreme Greed,1970-01-01
1709962200,84,Extreme Greed,1970-01-01
1710048600,79,Extreme Greed,1970-01-01
1710135000,82,Extreme Greed,1970-01-01
1710221400,81,Extreme Greed,1970-01-01
1710307800,81,Extreme Greed,1970-01-01
1710394200,88,Extreme Greed,1970-01-01
1710480600,83,Extreme Greed,1970-01-01
1710567000,81,Extreme Greed,1970-01-01
1710653400,79,Extreme Greed,1970-01-01
1710739800,77,Extreme Greed,1970-01-01
1710826200,79,Extreme Greed,1970-01-01
1710912600,74,Greed,1970-01-01
1710999000,78,Extreme Greed,1970-01-01
1711085400,75,Extreme Greed,1970-01-01
1711171800,73,Greed,1970-01-01
1711258200,74,Greed,1970-01-01
1711344600,75,Extreme Greed,1970-01-01
1711431000,81,Extreme Greed,1970-01-01
1711517400,83,Extreme Greed,1970-01-01
1711603800,80,Extreme Greed,1970-01-01
1711690200,79,Extreme Greed,1970-01-01
1711776600,75,Extreme Greed,1970-01-01
1711863000,75,Extreme Greed,1970-01-01
1711949400,79,Extreme Greed,1970-01-01
1712035800,79,Extreme Greed,1970-01-01
1712122200,71,Greed,1970-01-01
1712208600,70,Greed,1970-01-01
1712295000,79,Extreme Greed,1970-01-01
1712381400,75,Extreme Greed,1970-01-01
1712467800,78,Extreme Greed,1970-01-01
1712554200,76,Extreme Greed,1970-01-01
1712640600,80,Extreme Greed,1970-01-01
1712727000,78,Extreme Greed,1970-01-01
1712813400,76,Extreme Greed,1970-01-01
1712899800,79,Extreme Greed,1970-01-01
1712986200,72,Greed,1970-01-01
1713072600,72,Greed,1970-01-01
1713159000,74,Greed,1970-01-01
1713245400,65,Greed,1970-01-01
1713331800,67,Greed,1970-01-01
1713418200,57,Greed,1970-01-01
1713504600,66,Greed,1970-01-01
1713591000,66,Greed,1970-01-01
1713677400,72,Greed,1970-01-01
1713763800,73,Greed,1970-01-01
1713850200,71,Greed,1970-01-01
1713936600,72,Greed,1970-01-01
1714023000,72,Greed,1970-01-01
1714109400,70,Greed,1970-01-01
1714195800,67,Greed,1970-01-01
1714282200,65,Greed,1970-01-01
1714368600,67,Greed,1970-01-01
1714455000,67,Greed,1970-01-01
1714541400,54,Neutral,1970-01-01
1714627800,43,Fear,1970-01-01
1714714200,48,Neutral,1970-01-01
1714800600,67,Greed,1970-01-01
1714887000,69,Greed,1970-01-01
1714973400,71,Greed,1970-01-01
1715059800,68,Greed,1970-01-01
1715146200,64,Greed,1970-01-01
1715232600,55,Greed,1970-01-01
1715319000,66,Greed,1970-01-01
1715405400,53,Neutral,1970-01-01
1715491800,56,Greed,1970-01-01
1715578200,57,Greed,1970-01-01
1715664600,66,Greed,1970-01-01
1715751000,64,Greed,1970-01-01
1715837400,70,Greed,1970-01-01
1715923800,74,Greed,1970-01-01
1716010200,73,Greed,1970-01-01
1716096600,72,Greed,1970-01-01
1716183000,70,Greed,1970-01-01
1716269400,76,Extreme Greed,1970-01-01
1716355800,76,Extreme Greed,1970-01-01
1716442200,76,Extreme Greed,1970-01-01
1716528600,74,Greed,1970-01-01
1716615000,76,Extreme Greed,1970-01-01
1716701400,75,Extreme Greed,1970-01-01
1716787800,74,Greed,1970-01-01
1716874200,72,Greed,1970-01-01
1716960600,72,Greed,1970-01-01
1717047000,73,Greed,1970-01-01
1717133400,73,Greed,1970-01-01
1717219800,72,Greed,1970-01-01
1717306200,73,Greed,1970-01-01
1717392600,73,Greed,1970-01-01
1717479000,73,Greed,1970-01-01
1717565400,75,Extreme Greed,1970-01-01
1717651800,78,Extreme Greed,1970-01-01
1717738200,77,Extreme Greed,1970-01-01
1717824600,72,Greed,1970-01-01
1717911000,75,Extreme Greed,1970-01-01
1717997400,72,Greed,1970-01-01
1718083800,74,Greed,1970-01-01
1718170200,72,Greed,1970-01-01
1718256600,70,Greed,1970-01-01
1718343000,74,Greed,1970-01-01
1718429400,74,Greed,1970-01-01
1718515800,71,Greed,1970-01-01
1718602200,71,Greed,1970-01-01
1718688600,74,Greed,1970-01-01
1718775000,64,Greed,1970-01-01
1718861400,60,Greed,1970-01-01
1718947800,63,Greed,1970-01-01
1719034200,53,Neutral,1970-01-01
1719120600,55,Greed,1970-01-01
1719207000,51,Neutral,1970-01-01
1719293400,30,Fear,1970-01-01
1719379800,46,Neutral,1970-01-01
1719466200,40,Fear,1970-01-01
1719552600,47,Neutral,1970-01-01
1719639000,30,Fear,1970-01-01
1719725400,47,Neutral,1970-01-01
1719811800,53,Neutral,1970-01-01
1719898200,51,Neutral,1970-01-01
1719984600,50,Neutral,1970-01-01
1720071000,44,Fear,1970-01-01
1720157400,29,Fear,1970-01-01
1720243800,26,Fear,1970-01-01
1720330200,29,Fear,1970-01-01
1720416600,28,Fear,1970-01-01
1720503000,27,Fear,1970-01-01
1720589400,28,Fear,1970-01-01
1720675800,29,Fear,1970-01-01
1720762200,25,Fear,1970-01-01
1720848600,25,Fear,1970-01-01
1720935000,33,Fear,1970-01-01
1721021400,52,Neutral,1970-01-01
1721107800,65,Greed,1970-01-01
1721194200,69,Greed,1970-01-01
1721280600,61,Greed,1970-01-01
1721367000,60,Greed,1970-01-01
1721453400,74,Greed,1970-01-01
1721539800,74,Greed,1970-01-01
1721626200,70,Greed,1970-01-01
1721712600,71,Greed,1970-01-01
1721799000,69,Greed,1970-01-01
1721885400,68,Greed,1970-01-01
1721971800,68,Greed,1970-01-01
1722058200,72,Greed,1970-01-01
1722144600,71,Greed,1970-01-01
1722231000,74,Greed,1970-01-01
1722317400,67,Greed,1970-01-01
1722403800,61,Greed,1970-01-01
1722490200,52,Neutral,1970-01-01
1722576600,57,Greed,1970-01-01
1722663000,37,Fear,1970-01-01
1722749400,34,Fear,1970-01-01
1722835800,26,Fear,1970-01-01
1722922200,17,Extreme Fear,1970-01-01
1723008600,29,Fear,1970-01-01
1723095000,20,Extreme Fear,1970-01-01
1723181400,48,Neutral,1970-01-01
1723267800,40,Fear,1970-01-01
1723354200,39,Fear,1970-01-01
1723440600,25,Fear,1970-01-01
1723527000,31,Fear,1970-01-01
1723613400,30,Fear,1970-01-01
1723699800,29,Fear,1970-01-01
1723786200,27,Fear,1970-01-01
1723872600,25,Fear,1970-01-01
1723959000,31,Fear,1970-01-01
1724045400,28,Fear,1970-01-01
1724131800,30,Fear,1970-01-01
1724218200,26,Fear,1970-01-01
1724304600,39,Fear,1970-01-01
1724391000,34,Fear,1970-01-01
1724477400,56,Greed,1970-01-01
1724563800,54,Neutral,1970-01-01
1724650200,55,Greed,1970-01-01
1724736600,48,Neutral,1970-01-01
1724823000,30,Fear,1970-01-01
1724909400,29,Fear,1970-01-01
1724995800,34,Fear,1970-01-01
1725082200,29,Fear,1970-01-01
1725168600,26,Fear,1970-01-01
1725255000,26,Fear,1970-01-01
1725341400,26,Fear,1970-01-01
1725427800,27,Fear,1970-01-01
1725514200,29,Fear,1970-01-01
1725600600,22,Extreme Fear,1970-01-01
1725687000,23,Extreme Fear,1970-01-01
1725773400,29,Fear,1970-01-01
1725859800,26,Fear,1970-01-01
1725946200,33,Fear,1970-01-01
1726032600,37,Fear,1970-01-01
1726119000,31,Fear,1970-01-01
1726205400,32,Fear,1970-01-01
1726291800,50,Neutral,1970-01-01
1726378200,51,Neutral,1970-01-01
1726464600,39,Fear,1970-01-01
1726551000,33,Fear,1970-01-01
1726637400,45,Neutral,1970-01-01
1726723800,49,Neutral,1970-01-01
1726810200,54,Neutral,1970-01-01
1726896600,54,Neutral,1970-01-01
1726983000,52,Neutral,1970-01-01
1727069400,50,Neutral,1970-01-01
1727155800,54,Neutral,1970-01-01
1727242200,59,Greed,1970-01-01
1727328600,50,Neutral,1970-01-01
1727415000,61,Greed,1970-01-01
1727501400,64,Greed,1970-01-01
1727587800,63,Greed,1970-01-01
1727674200,61,Greed,1970-01-01
1727760600,50,Neutral,1970-01-01
1727847000,42,Fear,1970-01-01
1727933400,37,Fear,1970-01-01
1728019800,41,Fear,1970-01-01
1728106200,49,Neutral,1970-01-01
1728192600,50,Neutral,1970-01-01
1728279000,50,Neutral,1970-01-01
1728365400,49,Neutral,1970-01-01
1728451800,49,Neutral,1970-01-01
1728538200,39,Fear,1970-01-01
1728624600,32,Fear,1970-01-01
1728711000,49,Neutral,1970-01-01
1728797400,50,Neutral,1970-01-01
1728883800,48,Neutral,1970-01-01
1728970200,65,Greed,1970-01-01
1729056600,73,Greed,1970-01-01
1729143000,71,Greed,1970-01-01
1729229400,73,Greed,1970-01-01
1729315800,72,Greed,1970-01-01
1729402200,73,Greed,1970-01-01
1729488600,72,Greed,1970-01-01
1729575000,70,Greed,1970-01-01
1729661400,71,Greed,1970-01-01
1729747800,69,Greed,1970-01-01
1729834200,72,Greed,1970-01-01
1730007000,74,Greed,1970-01-01
1730093400,72,Greed,1970-01-01
1730179800,72,Greed,1970-01-01
1730266200,77,Extreme Greed,1970-01-01
1730352600,77,Extreme Greed,1970-01-01
1730439000,75,Extreme Greed,1970-01-01
1730525400,72,Greed,1970-01-01
1730611800,74,Greed,1970-01-01
1730698200,70,Greed,1970-01-01
1730784600,70,Greed,1970-01-01
1730871000,70,Greed,1970-01-01
1730957400,77,Extreme Greed,1970-01-01
1731043800,75,Extreme Greed,1970-01-01
1731130200,75,Extreme Greed,1970-01-01
1731216600,78,Extreme Greed,1970-01-01
1731303000,76,Extreme Greed,1970-01-01
1731389400,80,Extreme Greed,1970-01-01
1731475800,84,Extreme Greed,1970-01-01
1731562200,88,Extreme Greed,1970-01-01
1731648600,80,Extreme Greed,1970-01-01
1731735000,86,Extreme Greed,1970-01-01
1731821400,90,Extreme Greed,1970-01-01
1731907800,83,Extreme Greed,1970-01-01
1731994200,90,Extreme Greed,1970-01-01
1732080600,83,Extreme Greed,1970-01-01
1732167000,82,Extreme Greed,1970-01-01
1732253400,94,Extreme Greed,1970-01-01
1732339800,93,Extreme Greed,1970-01-01
1732426200,80,Extreme Greed,1970-01-01
1732512600,82,Extreme Greed,1970-01-01
1732599000,79,Extreme Greed,1970-01-01
1732685400,75,Extreme Greed,1970-01-01
1732771800,77,Extreme Greed,1970-01-01
1732858200,78,Extreme Greed,1970-01-01
1732944600,84,Extreme Greed,1970-01-01
1733031000,81,Extreme Greed,1970-01-01
1733117400,80,Extreme Greed,1970-01-01
1733203800,76,Extreme Greed,1970-01-01
1733290200,78,Extreme Greed,1970-01-01
1733376600,84,Extreme Greed,1970-01-01
1733463000,72,Greed,1970-01-01
1733549400,75,Extreme Greed,1970-01-01
1733635800,79,Extreme Greed,1970-01-01
1733722200,78,Extreme Greed,1970-01-01
1733808600,78,Extreme Greed,1970-01-01
1733895000,74,Greed,1970-01-01
1733981400,83,Extreme Greed,1970-01-01
1734067800,76,Extreme Greed,1970-01-01
1734154200,83,Extreme Greed,1970-01-01
1734240600,80,Extreme Greed,1970-01-01
1734327000,83,Extreme Greed,1970-01-01
1734413400,87,Extreme Greed,1970-01-01
1734499800,81,Extreme Greed,1970-01-01
1734586200,75,Extreme Greed,1970-01-01
1734672600,74,Greed,1970-01-01
1734759000,73,Greed,1970-01-01
1734845400,73,Greed,1970-01-01
1734931800,70,Greed,1970-01-01
1735018200,73,Greed,1970-01-01
1735104600,73,Greed,1970-01-01
1735191000,79,Extreme Greed,1970-01-01
1735277400,74,Greed,1970-01-01
1735363800,72,Greed,1970-01-01
1735450200,73,Greed,1970-01-01
1735536600,65,Greed,1970-01-01
1735623000,64,Greed,1970-01-01
1735709400,66,Greed,1970-01-01
1735795800,70,Greed,1970-01-01
1735882200,74,Greed,1970-01-01
1735968600,73,Greed,1970-01-01
1736055000,72,Greed,1970-01-01
1736141400,76,Extreme Greed,1970-01-01
1736227800,78,Extreme Greed,1970-01-01
1736314200,70,Greed,1970-01-01
1736400600,69,Greed,1970-01-01
1736487000,50,Neutral,1970-01-01
1736573400,69,Greed,1970-01-01
1736659800,62,Greed,1970-01-01
1736746200,61,Greed,1970-01-01
1736832600,63,Greed,1970-01-01
1736919000,70,Greed,1970-01-01
1737005400,75,Extreme Greed,1970-01-01
1737091800,75,Extreme Greed,1970-01-01
1737178200,77,Extreme Greed,1970-01-01
1737264600,77,Extreme Greed,1970-01-01
1737351000,76,Extreme Greed,1970-01-01
1737437400,76,Extreme Greed,1970-01-01
1737523800,84,Extreme Greed,1970-01-01
1737610200,75,Extreme Greed,1970-01-01
1737696600,75,Extreme Greed,1970-01-01
1737783000,75,Extreme Greed,1970-01-01
1737869400,73,Greed,1970-01-01
1737955800,71,Greed,1970-01-01
1738042200,72,Greed,1970-01-01
1738128600,72,Greed,1970-01-01
1738215000,70,Greed,1970-01-01
1738301400,76,Extreme Greed,1970-01-01
1738387800,68,Greed,1970-01-01
1738474200,60,Greed,1970-01-01
1738560600,44,Fear,1970-01-01
1738647000,72,Greed,1970-01-01
1738733400,54,Neutral,1970-01-01
1738819800,49,Neutral,1970-01-01
1738906200,44,Fear,1970-01-01
1738992600,44,Fear,1970-01-01
1739079000,46,Neutral,1970-01-01
1739165400,43,Fear,1970-01-01
1739251800,47,Neutral,1970-01-01
1739338200,46,Neutral,1970-01-01
1739424600,50,Neutral,1970-01-01
1739511000,48,Neutral,1970-01-01
1739597400,50,Neutral,1970-01-01
1739683800,54,Neutral,1970-01-01
1739770200,51,Neutral,1970-01-01
1739856600,47,Neutral,1970-01-01
1739943000,44,Fear,1970-01-01
1740029400,49,Neutral,1970-01-01
1740115800,55,Greed,1970-01-01
1740202200,49,Neutral,1970-01-01
1740288600,50,Neutral,1970-01-01
1740375000,49,Neutral,1970-01-01
1740461400,25,Fear,1970-01-01
1740547800,21,Extreme Fear,1970-01-01
1740634200,10,Extreme Fear,1970-01-01
1740720600,16,Extreme Fear,1970-01-01
1740807000,20,Extreme Fear,1970-01-01
1740893400,26,Fear,1970-01-01
1740979800,33,Fear,1970-01-01
1741066200,15,Extreme Fear,1970-01-01
1741152600,20,Extreme Fear,1970-01-01
1741239000,25,Fear,1970-01-01
1741325400,34,Fear,1970-01-01
1741411800,28,Fear,1970-01-01
1741498200,27,Fear,1970-01-01
1741584600,20,Extreme Fear,1970-01-01
1741671000,24,Extreme Fear,1970-01-01
1741757400,34,Fear,1970-01-01
1741843800,45,Neutral,1970-01-01
1741930200,27,Fear,1970-01-01
1742016600,46,Neutral,1970-01-01
1742103000,30,Fear,1970-01-01
1742189400,32,Fear,1970-01-01
1742275800,34,Fear,1970-01-01
1742362200,32,Fear,1970-01-01
1742448600,49,Neutral,1970-01-01
1742535000,31,Fear,1970-01-01
1742621400,32,Fear,1970-01-01
1742707800,30,Fear,1970-01-01
1742794200,45,Neutral,1970-01-01
1742880600,46,Neutral,1970-01-01
1742967000,47,Neutral,1970-01-01
1743053400,40,Fear,1970-01-01
1743139800,44,Fear,1970-01-01
1743226200,26,Fear,1970-01-01
1743312600,32,Fear,1970-01-01
1743399000,34,Fear,1970-01-01
1743485400,34,Fear,1970-01-01
1743571800,44,Fear,1970-01-01
1743658200,25,Fear,1970-01-01
1743744600,28,Fear,1970-01-01
1743831000,30,Fear,1970-01-01
1743917400,34,Fear,1970-01-01
1744003800,23,Extreme Fear,1970-01-01
1744090200,24,Extreme Fear,1970-01-01
1744176600,18,Extreme Fear,1970-01-01
1744263000,39,Fear,1970-01-01
1744349400,25,Fear,1970-01-01
1744435800,43,Fear,1970-01-01
1744522200,45,Neutral,1970-01-01
1744608600,31,Fear,1970-01-01
1744695000,38,Fear,1970-01-01
1744781400,29,Fear,1970-01-01
1744867800,30,Fear,1970-01-01
1744954200,33,Fear,1970-01-01
1745040600,32,Fear,1970-01-01
1745127000,37,Fear,1970-01-01
1745213400,39,Fear,1970-01-01
1745299800,47,Neutral,1970-01-01
1745386200,72,Greed,1970-01-01
1745472600,63,Greed,1970-01-01
1745559000,60,Greed,1970-01-01
1745645400,65,Greed,1970-01-01
1745731800,61,Greed,1970-01-01
1745818200,54,Neutral,1970-01-01
1745904600,60,Greed,1970-01-01
1745991000,56,Greed,1970-01-01
1746077400,53,Neutral,1970-01-01
1746163800,67,Greed,1970-01-01
